number,incident_state
INC0007997,Awaiting User Info
INC0007997,Resolved
INC0007997,Closed
INC0007998,New
INC0007998,New
INC0007998,Resolved
INC0007998,Closed
INC0007999,New
INC0007999,New
INC0007999,Resolved
INC0007999,Closed
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Active
INC0008000,Resolved
INC0008000,Closed
INC0008001,Active
INC0008001,Active
INC0008001,Active
INC0008001,Active
INC0008001,Awaiting User Info
INC0008001,Awaiting User Info
INC0008001,Awaiting User Info
INC0008001,Resolved
INC0008001,Active
INC0008001,Active
INC0008001,Active
INC0008001,Active
INC0008001,Resolved
INC0008001,Closed
INC0008001,Closed
INC0008001,Closed
INC0008002,Awaiting User Info
INC0008002,Awaiting User Info
INC0008002,Awaiting User Info
INC0008002,Awaiting User Info
INC0008002,Resolved
INC0008002,Closed
INC0008003,New
INC0008003,New
INC0008003,Resolved
INC0008003,Closed
INC0008004,New
INC0008004,New
INC0008004,Resolved
INC0008004,Closed
INC0008007,New
INC0008007,New
INC0008007,New
INC0008007,New
INC0008007,Active
INC0008007,Active
INC0008007,Awaiting User Info
INC0008007,Awaiting User Info
INC0008007,Awaiting User Info
INC0008007,Awaiting User Info
INC0008007,Active
INC0008007,Active
INC0008007,Resolved
INC0008007,Closed
INC0008008,New
INC0008008,New
INC0008008,New
INC0008008,New
INC0008008,Active
INC0008008,Active
INC0008008,Awaiting User Info
INC0008008,Awaiting User Info
INC0008008,Active
INC0008008,Active
INC0008008,Resolved
INC0008008,Closed
INC0008009,Active
INC0008009,Active
INC0008009,Awaiting User Info
INC0008009,Awaiting User Info
INC0008009,Awaiting User Info
INC0008009,Awaiting User Info
INC0008009,Awaiting User Info
INC0008009,Resolved
INC0008009,Closed
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Active
INC0008010,Resolved
INC0008010,Closed
INC0008011,Active
INC0008011,Active
INC0008011,Active
INC0008011,Active
INC0008011,Awaiting User Info
INC0008011,Resolved
INC0008011,Closed
INC0008012,New
INC0008012,Awaiting User Info
INC0008012,Awaiting User Info
INC0008012,Active
INC0008012,Active
INC0008012,Active
INC0008012,Active
INC0008012,Active
INC0008012,Active
INC0008012,Awaiting User Info
INC0008012,Resolved
INC0008012,Closed
INC0008014,New
INC0008014,New
INC0008014,New
INC0008014,Active
INC0008014,Active
INC0008014,Active
INC0008014,Active
INC0008014,Active
INC0008014,Resolved
INC0008014,Closed
INC0008015,New
INC0008015,New
INC0008015,Active
INC0008015,Active
INC0008015,Active
INC0008015,Awaiting User Info
INC0008015,Awaiting User Info
INC0008015,Awaiting User Info
INC0008015,Resolved
INC0008015,Closed
INC0008016,New
INC0008016,Active
INC0008016,Active
INC0008016,Awaiting User Info
INC0008016,Active
INC0008016,Active
INC0008016,Resolved
INC0008016,Closed
INC0008017,New
INC0008017,New
INC0008017,New
INC0008017,New
INC0008017,New
INC0008017,New
INC0008017,New
INC0008017,New
INC0008017,Resolved
INC0008017,Closed
INC0008018,New
INC0008018,New
INC0008018,Resolved
INC0008018,Active
INC0008018,Active
INC0008018,Active
INC0008018,Resolved
INC0008018,Closed
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,New
INC0008021,Active
INC0008021,Active
INC0008021,Active
INC0008021,Active
INC0008021,Awaiting User Info
INC0008021,Active
INC0008021,Active
INC0008021,Active
INC0008021,Active
INC0008021,Resolved
INC0008021,Resolved
INC0008021,Closed
INC0008022,New
INC0008022,New
INC0008022,New
INC0008022,New
INC0008022,New
INC0008022,Awaiting User Info
INC0008022,Awaiting User Info
INC0008022,Awaiting User Info
INC0008022,Awaiting User Info
INC0008022,Resolved
INC0008022,Closed
INC0008023,New
INC0008023,New
INC0008023,New
INC0008023,New
INC0008023,New
INC0008023,Active
INC0008023,Awaiting User Info
INC0008023,Resolved
INC0008023,Closed
INC0008024,Active
INC0008024,Active
INC0008024,Resolved
INC0008024,Closed
INC0008027,Active
INC0008027,Resolved
INC0008027,Closed
INC0008030,New
INC0008030,New
INC0008030,New
INC0008030,New
INC0008030,Resolved
INC0008030,Closed
INC0008032,New
INC0008032,New
INC0008032,New
INC0008032,Resolved
INC0008032,Closed
INC0008035,New
INC0008035,New
INC0008035,New
INC0008035,New
INC0008035,Active
INC0008035,Active
INC0008035,Active
INC0008035,Active
INC0008035,Active
INC0008035,Active
INC0008035,Active
INC0008035,Resolved
INC0008035,Closed
INC0008036,New
INC0008036,New
INC0008036,New
INC0008036,New
INC0008036,New
INC0008036,Active
INC0008036,Active
INC0008036,Active
INC0008036,Awaiting User Info
INC0008036,Resolved
INC0008036,Closed
INC0008037,Active
INC0008037,Resolved
INC0008037,Closed
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,New
INC0008039,Resolved
INC0008039,Closed
INC0008041,Active
INC0008041,Active
INC0008041,Resolved
INC0008041,Closed
INC0008042,New
INC0008042,Resolved
INC0008042,Closed
INC0008047,Active
INC0008047,Active
INC0008047,Resolved
INC0008047,Closed
INC0008048,New
INC0008048,New
INC0008048,New
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Awaiting User Info
INC0008048,Resolved
INC0008048,Closed
INC0008050,New
INC0008050,New
INC0008050,Resolved
INC0008050,Closed
INC0008051,New
INC0008051,Active
INC0008051,Active
INC0008051,Active
INC0008051,Active
INC0008051,Resolved
INC0008051,Closed
INC0008053,New
INC0008053,Active
INC0008053,Active
INC0008053,Resolved
INC0008053,Closed
INC0008055,New
INC0008055,Active
INC0008055,Resolved
INC0008055,Closed
INC0008056,Resolved
INC0008056,Closed
INC0008057,New
INC0008057,Resolved
INC0008057,Closed
INC0008058,New
INC0008058,Active
INC0008058,Active
INC0008058,Active
INC0008058,Awaiting User Info
INC0008058,Awaiting User Info
INC0008058,Resolved
INC0008058,Closed
INC0008059,New
INC0008059,Active
INC0008059,Active
INC0008059,Active
INC0008059,Active
INC0008059,Active
INC0008059,Active
INC0008059,Awaiting User Info
INC0008059,Resolved
INC0008059,Closed
INC0008061,New
INC0008061,New
INC0008061,Active
INC0008061,Active
INC0008061,Active
INC0008061,Resolved
INC0008061,Closed
INC0008062,Active
INC0008062,Active
INC0008062,Active
INC0008062,Active
INC0008062,Awaiting User Info
INC0008062,Awaiting User Info
INC0008062,Awaiting User Info
INC0008062,Active
INC0008062,Active
INC0008062,Active
INC0008062,Awaiting User Info
INC0008062,Resolved
INC0008062,Closed
INC0008063,New
INC0008063,New
INC0008063,Resolved
INC0008063,Closed
INC0008065,Active
INC0008065,Active
INC0008065,Active
INC0008065,Active
INC0008065,Resolved
INC0008065,Closed
INC0008066,New
INC0008066,New
INC0008066,New
INC0008066,Awaiting User Info
INC0008066,Awaiting User Info
INC0008066,Awaiting User Info
INC0008066,Resolved
INC0008066,Closed
INC0008067,Active
INC0008067,Active
INC0008067,Active
INC0008067,Active
INC0008067,Active
INC0008067,Active
INC0008067,Resolved
INC0008067,Closed
INC0008068,Active
INC0008068,Resolved
INC0008068,Closed
INC0008069,Active
INC0008069,Resolved
INC0008069,Closed
INC0008070,New
INC0008070,New
INC0008070,New
INC0008070,New
INC0008070,Active
INC0008070,Resolved
INC0008070,Closed
INC0008074,New
INC0008074,Active
INC0008074,Active
INC0008074,Resolved
INC0008074,Closed
INC0008076,Resolved
INC0008076,Closed
INC0008077,New
INC0008077,New
INC0008077,New
INC0008077,New
INC0008077,New
INC0008077,New
INC0008077,New
INC0008077,New
INC0008077,Resolved
INC0008077,Closed
INC0008078,New
INC0008078,New
INC0008078,Active
INC0008078,Active
INC0008078,Active
INC0008078,Resolved
INC0008078,Closed
INC0008079,New
INC0008079,New
INC0008079,New
INC0008079,New
INC0008079,New
INC0008079,New
INC0008079,New
INC0008079,New
INC0008079,Awaiting User Info
INC0008079,Awaiting User Info
INC0008079,Awaiting User Info
INC0008079,Resolved
INC0008079,Closed
INC0008080,Active
INC0008080,Active
INC0008080,Active
INC0008080,Active
INC0008080,Active
INC0008080,Active
INC0008080,Active
INC0008080,Active
INC0008080,Awaiting User Info
INC0008080,Awaiting User Info
INC0008080,Awaiting User Info
INC0008080,Active
INC0008080,Active
INC0008080,Resolved
INC0008080,Closed
INC0008083,New
INC0008083,Active
INC0008083,Active
INC0008083,Active
INC0008083,Active
INC0008083,Active
INC0008083,Active
INC0008083,Active
INC0008083,Active
INC0008083,Resolved
INC0008083,Active
INC0008083,Active
INC0008083,Resolved
INC0008083,Closed
INC0008084,New
INC0008084,Active
INC0008084,Active
INC0008084,Active
INC0008084,Active
INC0008084,Active
INC0008084,Active
INC0008084,Active
INC0008084,Active
INC0008084,Resolved
INC0008084,Closed
INC0008085,New
INC0008085,New
INC0008085,Resolved
INC0008085,Closed
INC0008086,Resolved
INC0008086,Closed
INC0008089,Active
INC0008089,Awaiting User Info
INC0008089,Resolved
INC0008089,Closed
INC0008093,New
INC0008093,Active
INC0008093,Active
INC0008093,Resolved
INC0008093,Closed
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Awaiting User Info
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Active
INC0008094,Resolved
INC0008094,Closed
INC0008095,Active
INC0008095,Active
INC0008095,Resolved
INC0008095,Closed
INC0008097,New
INC0008097,New
INC0008097,Active
INC0008097,Resolved
INC0008097,Closed
INC0008100,New
INC0008100,Resolved
INC0008100,Closed
INC0008101,New
INC0008101,Active
INC0008101,Active
INC0008101,Active
INC0008101,Resolved
INC0008101,Closed
INC0008102,Active
INC0008102,Active
INC0008102,Active
INC0008102,Resolved
INC0008102,Closed
INC0008104,Resolved
INC0008104,Closed
INC0008105,New
INC0008105,Active
INC0008105,Active
INC0008105,Active
INC0008105,Resolved
INC0008105,Closed
INC0008106,Active
INC0008106,Active
INC0008106,Active
INC0008106,Resolved
INC0008106,Closed
INC0008107,Resolved
INC0008107,Closed
INC0008108,New
INC0008108,New
INC0008108,New
INC0008108,New
INC0008108,New
INC0008108,New
INC0008108,New
INC0008108,New
INC0008108,Resolved
INC0008108,Closed
INC0008109,Resolved
INC0008109,Closed
INC0008112,Resolved
INC0008112,Closed
INC0008114,Active
INC0008114,Active
INC0008114,Active
INC0008114,Awaiting User Info
INC0008114,Resolved
INC0008114,Closed
INC0008115,New
INC0008115,Resolved
INC0008115,Closed
INC0008117,Resolved
INC0008117,Closed
INC0008119,New
INC0008119,New
INC0008119,New
INC0008119,New
INC0008119,New
INC0008119,Active
INC0008119,Awaiting User Info
INC0008119,Awaiting User Info
INC0008119,Resolved
INC0008119,Closed
INC0008121,New
INC0008121,New
INC0008121,Resolved
INC0008121,Closed
INC0008122,Resolved
INC0008122,Closed
INC0008123,New
INC0008123,Resolved
INC0008123,Closed
INC0008125,Awaiting User Info
INC0008125,Resolved
INC0008125,Closed
INC0008126,Active
INC0008126,Active
INC0008126,Active
INC0008126,Resolved
INC0008126,Closed
INC0008127,New
INC0008127,New
INC0008127,Resolved
INC0008127,Closed
INC0008128,New
INC0008128,New
INC0008128,New
INC0008128,Resolved
INC0008128,Active
INC0008128,Active
INC0008128,Active
INC0008128,Awaiting User Info
INC0008128,Awaiting User Info
INC0008128,Active
INC0008128,Active
INC0008128,Active
INC0008128,Active
INC0008128,Awaiting User Info
INC0008128,Awaiting User Info
INC0008128,Awaiting User Info
INC0008128,Awaiting User Info
INC0008128,Awaiting User Info
INC0008128,Resolved
INC0008128,Active
INC0008128,Active
INC0008128,Awaiting User Info
INC0008128,Resolved
INC0008128,Closed
INC0008129,New
INC0008129,New
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Active
INC0008129,Resolved
INC0008129,Closed
INC0008130,New
INC0008130,Active
INC0008130,Active
INC0008130,Awaiting User Info
INC0008130,Awaiting User Info
INC0008130,Active
INC0008130,Active
INC0008130,Awaiting User Info
INC0008130,Awaiting User Info
INC0008130,Awaiting User Info
INC0008130,Awaiting User Info
INC0008130,Awaiting User Info
INC0008130,Resolved
INC0008130,Closed
INC0008131,Active
INC0008131,Awaiting User Info
INC0008131,Awaiting User Info
INC0008131,Awaiting User Info
INC0008131,Awaiting User Info
INC0008131,Resolved
INC0008131,Closed
INC0008132,New
INC0008132,New
INC0008132,Resolved
INC0008132,Closed
INC0008133,New
INC0008133,Resolved
INC0008133,Closed
INC0008134,New
INC0008134,Active
INC0008134,Active
INC0008134,Resolved
INC0008134,Closed
INC0008135,New
INC0008135,New
INC0008135,Awaiting User Info
INC0008135,Resolved
INC0008135,Closed
INC0008137,Resolved
INC0008137,Closed
INC0008138,New
INC0008138,Active
INC0008138,Active
INC0008138,Active
INC0008138,Awaiting User Info
INC0008138,Awaiting User Info
INC0008138,Awaiting User Info
INC0008138,Resolved
INC0008138,Closed
INC0008139,New
INC0008139,New
INC0008139,New
INC0008139,New
INC0008139,Active
INC0008139,Active
INC0008139,Resolved
INC0008139,Closed
INC0008140,New
INC0008140,New
INC0008140,New
INC0008140,New
INC0008140,New
INC0008140,New
INC0008140,Awaiting User Info
INC0008140,Awaiting User Info
INC0008140,Awaiting User Info
INC0008140,Active
INC0008140,Active
INC0008140,Awaiting User Info
INC0008140,Awaiting User Info
INC0008140,Awaiting User Info
INC0008140,Resolved
INC0008140,Closed
INC0008141,Active
INC0008141,Resolved
INC0008141,Closed
INC0008145,New
INC0008145,Active
INC0008145,Active
INC0008145,Active
INC0008145,Active
INC0008145,Active
INC0008145,Active
INC0008145,Active
INC0008145,Active
INC0008145,Resolved
INC0008145,Closed
INC0008146,New
INC0008146,New
INC0008146,New
INC0008146,New
INC0008146,Resolved
INC0008146,Closed
INC0008147,New
INC0008147,New
INC0008147,Active
INC0008147,Active
INC0008147,Active
INC0008147,Resolved
INC0008147,Active
INC0008147,Active
INC0008147,Active
INC0008147,Resolved
INC0008147,Closed
INC0008148,New
INC0008148,Active
INC0008148,Active
INC0008148,Active
INC0008148,Active
INC0008148,Active
INC0008148,Active
INC0008148,Resolved
INC0008148,Closed
INC0008149,Resolved
INC0008149,Closed
INC0008150,Active
INC0008150,Active
INC0008150,Resolved
INC0008150,Closed
INC0008151,New
INC0008151,New
INC0008151,Awaiting User Info
INC0008151,Awaiting User Info
INC0008151,Resolved
INC0008151,Closed
INC0008152,New
INC0008152,New
INC0008152,New
INC0008152,Awaiting User Info
INC0008152,Awaiting User Info
INC0008152,Active
INC0008152,Awaiting User Info
INC0008152,Awaiting User Info
INC0008152,Awaiting User Info
INC0008152,Awaiting User Info
INC0008152,Awaiting User Info
INC0008152,Active
INC0008152,Active
INC0008152,Active
INC0008152,Active
INC0008152,Active
INC0008152,Active
INC0008152,Resolved
INC0008152,Closed
INC0008154,Active
INC0008154,Resolved
INC0008154,Closed
INC0008158,New
INC0008158,Active
INC0008158,Resolved
INC0008158,Closed
INC0008159,Resolved
INC0008159,Closed
INC0008160,Active
INC0008160,Resolved
INC0008160,Closed
INC0008161,New
INC0008161,Active
INC0008161,Awaiting User Info
INC0008161,Awaiting User Info
INC0008161,Resolved
INC0008161,Closed
INC0008162,New
INC0008162,Active
INC0008162,Awaiting User Info
INC0008162,Active
INC0008162,Active
INC0008162,Active
INC0008162,Active
INC0008162,Active
INC0008162,Awaiting User Info
INC0008162,Awaiting User Info
INC0008162,Awaiting User Info
INC0008162,Awaiting User Info
INC0008162,Resolved
INC0008162,Closed
INC0008163,Active
INC0008163,Resolved
INC0008163,Closed
INC0008164,Active
INC0008164,Resolved
INC0008164,Closed
INC0008165,Resolved
INC0008165,Closed
INC0008166,New
INC0008166,Active
INC0008166,Active
INC0008166,Resolved
INC0008166,Closed
INC0008167,Active
INC0008167,Resolved
INC0008167,Closed
INC0008168,New
INC0008168,Active
INC0008168,Active
INC0008168,Resolved
INC0008168,Closed
INC0008169,New
INC0008169,Resolved
INC0008169,Closed
INC0008170,Resolved
INC0008170,Closed
INC0008171,New
INC0008171,Active
INC0008171,Active
INC0008171,Resolved
